Race Index,Placing,Track/Course,Dist.,Race Class,Going,Horse,Draw,Rtg.,Trainer,Gear,Body Wt.,Act. Wt.,Unnamed: 13,jockey_id,season,race_description,Race Sub Index,race_date,race_course,race_wins,first_place_win,second_place_win,third_place_win
234,8/13,"Turf / ""A""",1400,3,G,AMAZING VICTORY,6,76,W Y So,H/TT,1032,132,,HEL,Previous,10/12/2023 Sha Tin Jockey Challenge 1 Points :6 (Win 0 2nd 1 3rd 0),4,2023-12-10,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 1 3rd 0,0,1,0
233,14/14,"Turf / ""A""",1400,4,G,MASSIVE TALENT,6,48,M Newnham,CP1,1128,124,,HEL,Previous,10/12/2023 Sha Tin Jockey Challenge 1 Points :6 (Win 0 2nd 1 3rd 0),5,2023-12-10,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 1 3rd 0,0,1,0
232,4/14,"Turf / ""A""",1200,4,G,SPICY GOLD,14,52,M Newnham,,1205,128,,HEL,Previous,10/12/2023 Sha Tin Jockey Challenge 1 Points :6 (Win 0 2nd 1 3rd 0),6,2023-12-10,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 1 3rd 0,0,1,0
231,12/12,"Turf / ""A""",1800,2,G,RISING FROM ASHES,8,89,K W Lui,B/TT,1000,125,,HEL,Previous,06/12/2023 Happy Valley Jockey Challenge 1 Points :16 (Win 0 2nd 2 3rd 1),1,2023-12-06,Happy Valley Jockey Challenge,(Win 0 2nd 2 3rd 1,0,2,1
230,10/12,"Turf / ""A""",1200,3,G,LUCKY ARCHANGEL,6,73,F C Lor,B/XB,1167,132,,HEL,Previous,06/12/2023 Happy Valley Jockey Challenge 1 Points :16 (Win 0 2nd 2 3rd 1),2,2023-12-06,Happy Valley Jockey Challenge,(Win 0 2nd 2 3rd 1,0,2,1
229,3/12,"Turf / ""A""",1650,3,G,ALL BEAUTY,4,68,F C Lor,,1170,123,,HEL,Previous,06/12/2023 Happy Valley Jockey Challenge 1 Points :16 (Win 0 2nd 2 3rd 1),3,2023-12-06,Happy Valley Jockey Challenge,(Win 0 2nd 2 3rd 1,0,2,1
227,2/12,"Turf / ""A""",1650,4,G,RED HARE KING,3,54,A S Cruz,TT,1092,129,,HEL,Previous,06/12/2023 Happy Valley Jockey Challenge 1 Points :16 (Win 0 2nd 2 3rd 1),4,2023-12-06,Happy Valley Jockey Challenge,(Win 0 2nd 2 3rd 1,0,2,1
226,2/12,"Turf / ""A""",1000,4,G,HARMONY FIRE,12,58,D J Whyte,SR/TT,1110,133,,HEL,Previous,06/12/2023 Happy Valley Jockey Challenge 1 Points :16 (Win 0 2nd 2 3rd 1),5,2023-12-06,Happy Valley Jockey Challenge,(Win 0 2nd 2 3rd 1,0,2,1
225,11/12,"Turf / ""A""",1650,4,G,LUCKY GOLD,10,60,K W Lui,B,1198,135,,HEL,Previous,06/12/2023 Happy Valley Jockey Challenge 1 Points :16 (Win 0 2nd 2 3rd 1),6,2023-12-06,Happy Valley Jockey Challenge,(Win 0 2nd 2 3rd 1,0,2,1
224,4/12,"Turf / ""A""",1650,5,G,ONE HEART ONE,10,33,D A Hayes,CP/XB1/TT,1155,128,,HEL,Previous,06/12/2023 Happy Valley Jockey Challenge 1 Points :16 (Win 0 2nd 2 3rd 1),7,2023-12-06,Happy Valley Jockey Challenge,(Win 0 2nd 2 3rd 1,0,2,1
223,4/12,"Turf / ""A""",1200,5,G,MODEST GENTLEMAN,5,34,K W Lui,B1/TT,1054,129,,HEL,Previous,06/12/2023 Happy Valley Jockey Challenge 1 Points :16 (Win 0 2nd 2 3rd 1),8,2023-12-06,Happy Valley Jockey Challenge,(Win 0 2nd 2 3rd 1,0,2,1
222,8/14,"Turf / ""C+3""",1400,3,G,MASSIVE ACTION,2,71,F C Lor,SR/V,1202,129,,HEL,Previous,03/12/2023 Sha Tin Jockey Challenge 1 Points :16 (Win 1 2nd 0 3rd 1),1,2023-12-03,Sha Tin Jockey Jockey Challenge,(Win 1 2nd 0 3rd 1,1,0,1
221,12/14,"Turf / ""C+3""",1400,4,G,DRAGON DELIGHT,6,43,D A Hayes,B,1102,118,,HEL,Previous,03/12/2023 Sha Tin Jockey Challenge 1 Points :16 (Win 1 2nd 0 3rd 1),2,2023-12-03,Sha Tin Jockey Jockey Challenge,(Win 1 2nd 0 3rd 1,1,0,1
220,9/13,"Turf / ""C+3""",1000,3,G,METRO WARRIOR,6,65,D A Hayes,B,1190,123,,HEL,Previous,03/12/2023 Sha Tin Jockey Challenge 1 Points :16 (Win 1 2nd 0 3rd 1),3,2023-12-03,Sha Tin Jockey Jockey Challenge,(Win 1 2nd 0 3rd 1,1,0,1
219,1/11,AWT,1650,3,GD,YELLOWFIN,5,70,K W Lui,XB,1224,126,,HEL,Previous,03/12/2023 Sha Tin Jockey Challenge 1 Points :16 (Win 1 2nd 0 3rd 1),4,2023-12-03,Sha Tin Jockey Jockey Challenge,(Win 1 2nd 0 3rd 1,1,0,1
218,3/10,AWT,1200,2,GD,PACKING TREADMILL,5,100,K W Lui,SR,1181,133,,HEL,Previous,03/12/2023 Sha Tin Jockey Challenge 1 Points :16 (Win 1 2nd 0 3rd 1),5,2023-12-03,Sha Tin Jockey Jockey Challenge,(Win 1 2nd 0 3rd 1,1,0,1
216,4/12,"Turf / ""C+3""",1200,4,G,NISHIKADO,2,50,Y S Tsui,B,1144,125,,HEL,Previous,03/12/2023 Sha Tin Jockey Challenge 1 Points :16 (Win 1 2nd 0 3rd 1),6,2023-12-03,Sha Tin Jockey Jockey Challenge,(Win 1 2nd 0 3rd 1,1,0,1
215,4/14,AWT,1800,4,GD,RIGHTEOUS DOCTRINE,8,50,C W Chang,B-/XB,1192,125,,HEL,Previous,03/12/2023 Sha Tin Jockey Challenge 1 Points :16 (Win 1 2nd 0 3rd 1),7,2023-12-03,Sha Tin Jockey Jockey Challenge,(Win 1 2nd 0 3rd 1,1,0,1
214,6/12,AWT,1200,5,GD,HAPPY TANGO,11,34,Y S Tsui,B,1235,129,,HEL,Previous,03/12/2023 Sha Tin Jockey Challenge 1 Points :16 (Win 1 2nd 0 3rd 1),8,2023-12-03,Sha Tin Jockey Jockey Challenge,(Win 1 2nd 0 3rd 1,1,0,1
212,5/11,"Turf / ""C+3""",1200,2,G,WONDER KIT,4,82,K W Lui,CP,1100,120,,HEL,Previous,29/11/2023 Happy Valley Jockey Challenge 1 Points :0 (Win 0 2nd 0 3rd 0),1,2023-11-29,Happy Valley Jockey Challenge,(Win 0 2nd 0 3rd 0,0,0,0
211,7/10,"Turf / ""C+3""",1800,3,G,S J TOURBILLON,7,68,D J Whyte,CP/SR/XB/TT,1101,125,,HEL,Previous,29/11/2023 Happy Valley Jockey Challenge 1 Points :0 (Win 0 2nd 0 3rd 0),2,2023-11-29,Happy Valley Jockey Challenge,(Win 0 2nd 0 3rd 0,0,0,0
210,4/12,"Turf / ""C+3""",1200,4,G,TELECOM SPEED,12,54,Y S Tsui,,1172,129,,HEL,Previous,29/11/2023 Happy Valley Jockey Challenge 1 Points :0 (Win 0 2nd 0 3rd 0),3,2023-11-29,Happy Valley Jockey Challenge,(Win 0 2nd 0 3rd 0,0,0,0
208,7/12,"Turf / ""C+3""",1800,5,G,HAPPY HERO,10,36,M Newnham,B,1062,131,,HEL,Previous,29/11/2023 Happy Valley Jockey Challenge 1 Points :0 (Win 0 2nd 0 3rd 0),4,2023-11-29,Happy Valley Jockey Challenge,(Win 0 2nd 0 3rd 0,0,0,0
207,7/11,"Turf / ""C+3""",2200,4,G,VINCY,11,44,C H Yip,SR/TT,1068,119,,HEL,Previous,29/11/2023 Happy Valley Jockey Challenge 1 Points :0 (Win 0 2nd 0 3rd 0),5,2023-11-29,Happy Valley Jockey Challenge,(Win 0 2nd 0 3rd 0,0,0,0
204,11/12,"Turf / ""C""",1200,3,G,GOLDEN EMPIRE,7,72,K W Lui,B,1095,129,,HEL,Previous,26/11/2023 Sha Tin Jockey Challenge 1 Points :12 (Win 1 2nd 0 3rd 0),1,2023-11-26,Sha Tin Jockey Jockey Challenge,(Win 1 2nd 0 3rd 0,1,0,0
203,1/14,"Turf / ""C""",1600,3,G,CHANCHENG GLORY,5,66,K W Lui,B/XB,1159,123,,HEL,Previous,26/11/2023 Sha Tin Jockey Challenge 1 Points :12 (Win 1 2nd 0 3rd 0),2,2023-11-26,Sha Tin Jockey Jockey Challenge,(Win 1 2nd 0 3rd 0,1,0,0
202,7/11,"Turf / ""C""",1400,2,G,CHING,4,81,C W Chang,,1263,122,,HEL,Previous,26/11/2023 Sha Tin Jockey Challenge 1 Points :12 (Win 1 2nd 0 3rd 0),3,2023-11-26,Sha Tin Jockey Jockey Challenge,(Win 1 2nd 0 3rd 0,1,0,0
200,4/14,"Turf / ""C""",1400,4,G,MASSIVE TALENT,8,50,M Newnham,,1133,126,,HEL,Previous,26/11/2023 Sha Tin Jockey Challenge 1 Points :12 (Win 1 2nd 0 3rd 0),4,2023-11-26,Sha Tin Jockey Jockey Challenge,(Win 1 2nd 0 3rd 0,1,0,0
199,12/13,"Turf / ""C""",1600,4,G,NINJA DERBY,7,50,D A Hayes,H/XB,1153,124,,HEL,Previous,26/11/2023 Sha Tin Jockey Challenge 1 Points :12 (Win 1 2nd 0 3rd 0),5,2023-11-26,Sha Tin Jockey Jockey Challenge,(Win 1 2nd 0 3rd 0,1,0,0
198,7/12,AWT,1200,3,GD,NOT USUAL STAR,12,78,W Y So,H/TT,1050,135,,HEL,Previous,26/11/2023 Sha Tin Jockey Challenge 1 Points :12 (Win 1 2nd 0 3rd 0),6,2023-11-26,Sha Tin Jockey Jockey Challenge,(Win 1 2nd 0 3rd 0,1,0,0
196,13/13,"Turf / ""C""",1000,4,G,GRAND CONQUEROR,10,52,M Newnham,,1078,127,,HEL,Previous,26/11/2023 Sha Tin Jockey Challenge 1 Points :12 (Win 1 2nd 0 3rd 0),7,2023-11-26,Sha Tin Jockey Jockey Challenge,(Win 1 2nd 0 3rd 0,1,0,0
194,3/12,"Turf / ""C""",1200,3,G,BRAVE STAR,10,73,K W Lui,XB,1113,129,,HEL,Previous,22/11/2023 Happy Valley Jockey Challenge 1 Points :18 (Win 0 2nd 1 3rd 3),1,2023-11-22,Happy Valley Jockey Challenge,(Win 0 2nd 1 3rd 3,0,1,3
193,3/12,"Turf / ""C""",1650,3,G,STORM LEGEND,5,68,C Fownes,,1060,123,,HEL,Previous,22/11/2023 Happy Valley Jockey Challenge 1 Points :18 (Win 0 2nd 1 3rd 3),2,2023-11-22,Happy Valley Jockey Challenge,(Win 0 2nd 1 3rd 3,0,1,3
192,5/12,"Turf / ""C""",1200,4,G,SOLID SHALAA,3,58,D A Hayes,B/TT1,1183,133,,HEL,Previous,22/11/2023 Happy Valley Jockey Challenge 1 Points :18 (Win 0 2nd 1 3rd 3),3,2023-11-22,Happy Valley Jockey Challenge,(Win 0 2nd 1 3rd 3,0,1,3
191,9/12,"Turf / ""C""",1650,4,G,WIN WIN FIGHTER,8,50,K W Lui,B,1079,127,,HEL,Previous,22/11/2023 Happy Valley Jockey Challenge 1 Points :18 (Win 0 2nd 1 3rd 3),4,2023-11-22,Happy Valley Jockey Challenge,(Win 0 2nd 1 3rd 3,0,1,3
190,3/12,"Turf / ""C""",1000,4,G,GORGEOUS VITALITY,12,56,F C Lor,CP,1106,132,,HEL,Previous,22/11/2023 Happy Valley Jockey Challenge 1 Points :18 (Win 0 2nd 1 3rd 3),5,2023-11-22,Happy Valley Jockey Challenge,(Win 0 2nd 1 3rd 3,0,1,3
189,11/12,"Turf / ""C""",1650,4,G,CAN'T GO WONG,10,56,F C Lor,V/TT,1158,131,,HEL,Previous,22/11/2023 Happy Valley Jockey Challenge 1 Points :18 (Win 0 2nd 1 3rd 3),6,2023-11-22,Happy Valley Jockey Challenge,(Win 0 2nd 1 3rd 3,0,1,3
188,7/12,"Turf / ""C""",1650,5,G,CORDYCEPS ONE,8,40,K W Lui,,1093,135,,HEL,Previous,22/11/2023 Happy Valley Jockey Challenge 1 Points :18 (Win 0 2nd 1 3rd 3),7,2023-11-22,Happy Valley Jockey Challenge,(Win 0 2nd 1 3rd 3,0,1,3
187,2/12,"Turf / ""C""",1200,5,G,HAPPY TANGO,8,34,Y S Tsui,B,1222,128,,HEL,Previous,22/11/2023 Happy Valley Jockey Challenge 1 Points :18 (Win 0 2nd 1 3rd 3),8,2023-11-22,Happy Valley Jockey Challenge,(Win 0 2nd 1 3rd 3,0,1,3
186,4/14,"Turf / ""B+2""",1400,3,GF,MASSIVE ACTION,2,71,F C Lor,SR/V,1200,131,,HEL,Previous,19/11/2023 Sha Tin Jockey Challenge 1 Points :6 (Win 0 2nd 1 3rd 0),1,2023-11-19,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 1 3rd 0,0,1,0
185,5/14,"Turf / ""B+2""",1200,3,GF,CELESTIAL COLOURS,8,74,J Richards,B1/TT1,1163,130,,HEL,Previous,19/11/2023 Sha Tin Jockey Challenge 1 Points :6 (Win 0 2nd 1 3rd 0),2,2023-11-19,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 1 3rd 0,0,1,0
184,5/9,"Turf / ""B+2""",2000,G2,GF,SENOR TOBA,2,108,C Fownes,TT,1166,123,,HEL,Previous,19/11/2023 Sha Tin Jockey Challenge 1 Points :6 (Win 0 2nd 1 3rd 0),3,2023-11-19,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 1 3rd 0,0,1,0
181,10/13,"Turf / ""B+2""",2000,3,GF,DEVILDOM,5,73,T P Yung,,1090,129,,HEL,Previous,19/11/2023 Sha Tin Jockey Challenge 1 Points :6 (Win 0 2nd 1 3rd 0),4,2023-11-19,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 1 3rd 0,0,1,0
179,2/9,"Turf / ""B+2""",1200,2,GF,PACKING TREADMILL,2,98,K W Lui,SR,1181,135,,HEL,Previous,19/11/2023 Sha Tin Jockey Challenge 1 Points :6 (Win 0 2nd 1 3rd 0),5,2023-11-19,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 1 3rd 0,0,1,0
178,8/14,"Turf / ""B+2""",1200,4,G,AWESOME TREASURE,9,53,D A Hayes,B2/TT,1161,128,,HEL,Previous,19/11/2023 Sha Tin Jockey Challenge 1 Points :6 (Win 0 2nd 1 3rd 0),6,2023-11-19,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 1 3rd 0,0,1,0
176,7/14,"Turf / ""B+2""",1200,4,G,PARTY WARRIOR,6,58,K W Lui,,1043,133,,HEL,Previous,19/11/2023 Sha Tin Jockey Challenge 1 Points :6 (Win 0 2nd 1 3rd 0),7,2023-11-19,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 1 3rd 0,0,1,0
175,8/12,"Turf / ""B""",1650,3,G,SPLENDID LIVING,9,79,P F Yiu,CP/TT,1137,135,,HEL,Previous,15/11/2023 Happy Valley Jockey Challenge 1 Points :22 (Win 1 2nd 1 3rd 1),1,2023-11-15,Happy Valley Jockey Challenge,(Win 1 2nd 1 3rd 1,1,1,1
174,1/12,"Turf / ""B""",1200,3,G,WONDER KIT,5,76,K W Lui,CP,1095,135,,HEL,Previous,15/11/2023 Happy Valley Jockey Challenge 1 Points :22 (Win 1 2nd 1 3rd 1),2,2023-11-15,Happy Valley Jockey Challenge,(Win 1 2nd 1 3rd 1,1,1,1
173,2/10,"Turf / ""B""",1650,2,G,MEANINGFUL STAR,2,89,K W Lui,B,1147,126,,HEL,Previous,15/11/2023 Happy Valley Jockey Challenge 1 Points :22 (Win 1 2nd 1 3rd 1),3,2023-11-15,Happy Valley Jockey Challenge,(Win 1 2nd 1 3rd 1,1,1,1
172,8/12,"Turf / ""B""",1200,4,G,CHATER GOLD,4,52,D A Hayes,,1064,127,,HEL,Previous,15/11/2023 Happy Valley Jockey Challenge 1 Points :22 (Win 1 2nd 1 3rd 1),4,2023-11-15,Happy Valley Jockey Challenge,(Win 1 2nd 1 3rd 1,1,1,1
171,3/12,"Turf / ""B""",1200,4,G,DIAMOND DIAMOND,8,43,T P Yung,,1190,118,,HEL,Previous,15/11/2023 Happy Valley Jockey Challenge 1 Points :22 (Win 1 2nd 1 3rd 1),5,2023-11-15,Happy Valley Jockey Challenge,(Win 1 2nd 1 3rd 1,1,1,1
169,9/12,"Turf / ""B""",1650,4,G,FLYING SILVER,8,53,C S Shum,B/TT,1022,132,,HEL,Previous,15/11/2023 Happy Valley Jockey Challenge 1 Points :22 (Win 1 2nd 1 3rd 1),6,2023-11-15,Happy Valley Jockey Challenge,(Win 1 2nd 1 3rd 1,1,1,1
167,7/12,"Turf / ""B""",1200,5,G,AMAZING TRAVIS,2,37,W Y So,TT,1142,132,,HEL,Previous,15/11/2023 Happy Valley Jockey Challenge 1 Points :22 (Win 1 2nd 1 3rd 1),7,2023-11-15,Happy Valley Jockey Challenge,(Win 1 2nd 1 3rd 1,1,1,1
166,11/13,"Turf / ""A+3""",1400,3,G,JOYFUL HUNTER,3,67,K W Lui,XB,1175,124,,HEL,Previous,11/11/2023 Sha Tin Jockey Challenge 1 Points :8 (Win 0 2nd 0 3rd 2),1,2023-11-11,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 0 3rd 2,0,0,2
165,3/13,"Turf / ""A+3""",1200,3,G,MODULECONSTRUCTION,1,68,K W Lui,TT,1152,125,,HEL,Previous,11/11/2023 Sha Tin Jockey Challenge 1 Points :8 (Win 0 2nd 0 3rd 2),2,2023-11-11,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 0 3rd 2,0,0,2
164,9/14,"Turf / ""A+3""",1600,4,G,ENTRUSTED,11,58,W Y So,B/TT,1150,135,,HEL,Previous,11/11/2023 Sha Tin Jockey Challenge 1 Points :8 (Win 0 2nd 0 3rd 2),3,2023-11-11,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 0 3rd 2,0,0,2
162,6/14,"Turf / ""A+3""",1400,4,G,DRAGON DELIGHT,2,45,D A Hayes,B,1105,123,,HEL,Previous,11/11/2023 Sha Tin Jockey Challenge 1 Points :8 (Win 0 2nd 0 3rd 2),4,2023-11-11,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 0 3rd 2,0,0,2
161,5/12,"Turf / ""A+3""",1600,3,G,SPEED DRAGON,9,71,K W Lui,,1179,130,,HEL,Previous,11/11/2023 Sha Tin Jockey Challenge 1 Points :8 (Win 0 2nd 0 3rd 2),5,2023-11-11,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 0 3rd 2,0,0,2
160,4/13,"Turf / ""A+3""",2000,4,G,FOREVER GLORIOUS,7,49,K W Lui,B/TT,1131,124,,HEL,Previous,11/11/2023 Sha Tin Jockey Challenge 1 Points :8 (Win 0 2nd 0 3rd 2),6,2023-11-11,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 0 3rd 2,0,0,2
159,7/10,"Turf / ""A+3""",1000,3,G,METRO WARRIOR,7,67,D A Hayes,B,1196,122,,HEL,Previous,11/11/2023 Sha Tin Jockey Challenge 1 Points :8 (Win 0 2nd 0 3rd 2),7,2023-11-11,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 0 3rd 2,0,0,2
158,10/14,"Turf / ""A+3""",2000,5,G,SUPERB DADDY,10,36,Y S Tsui,TT,1088,133,,HEL,Previous,11/11/2023 Sha Tin Jockey Challenge 1 Points :8 (Win 0 2nd 0 3rd 2),8,2023-11-11,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 0 3rd 2,0,0,2
157,3/14,"Turf / ""A+3""",1200,4R,G,RUBYLOT,4,55,D A Hayes,CP1,1122,132,,HEL,Previous,11/11/2023 Sha Tin Jockey Challenge 1 Points :8 (Win 0 2nd 0 3rd 2),9,2023-11-11,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 0 3rd 2,0,0,2
156,5/12,"Turf / ""A""",1200,2,G,XPONENTIAL,4,82,D J Whyte,B/TT,1163,119,,HEL,Previous,08/11/2023 Happy Valley Jockey Challenge 1 Points :14 (Win 0 2nd 1 3rd 2),1,2023-11-08,Happy Valley Jockey Challenge,(Win 0 2nd 1 3rd 2,0,1,2
155,3/12,"Turf / ""A""",1200,3,G,SWEET BRIAR,9,64,K W Lui,B/TT,1101,121,,HEL,Previous,08/11/2023 Happy Valley Jockey Challenge 1 Points :14 (Win 0 2nd 1 3rd 2),2,2023-11-08,Happy Valley Jockey Challenge,(Win 0 2nd 1 3rd 2,0,1,2
154,4/12,"Turf / ""A""",1800,3,G,C P BRAVE,8,66,P F Yiu,V,1125,121,,HEL,Previous,08/11/2023 Happy Valley Jockey Challenge 1 Points :14 (Win 0 2nd 1 3rd 2),3,2023-11-08,Happy Valley Jockey Challenge,(Win 0 2nd 1 3rd 2,0,1,2
153,4/12,"Turf / ""A""",1200,4,G,TELECOM SPEED,10,56,Y S Tsui,,1155,131,,HEL,Previous,08/11/2023 Happy Valley Jockey Challenge 1 Points :14 (Win 0 2nd 1 3rd 2),4,2023-11-08,Happy Valley Jockey Challenge,(Win 0 2nd 1 3rd 2,0,1,2
152,3/12,"Turf / ""A""",1650,4,G,TO INFINITY,9,42,J Richards,B/TT,1014,120,,HEL,Previous,08/11/2023 Happy Valley Jockey Challenge 1 Points :14 (Win 0 2nd 1 3rd 2),5,2023-11-08,Happy Valley Jockey Challenge,(Win 0 2nd 1 3rd 2,0,1,2
151,2/12,"Turf / ""A""",1000,4,G,SUPER FAST DRAGON,10,41,J Richards,CP/XB/TT,1183,119,,HEL,Previous,08/11/2023 Happy Valley Jockey Challenge 1 Points :14 (Win 0 2nd 1 3rd 2),6,2023-11-08,Happy Valley Jockey Challenge,(Win 0 2nd 1 3rd 2,0,1,2
150,12/12,"Turf / ""A""",1650,5,G,TURBO POWER,4,27,K W Lui,B-,1096,124,,HEL,Previous,08/11/2023 Happy Valley Jockey Challenge 1 Points :14 (Win 0 2nd 1 3rd 2),7,2023-11-08,Happy Valley Jockey Challenge,(Win 0 2nd 1 3rd 2,0,1,2
149,10/12,"Turf / ""A""",1200,4,G,SPEEDY SMARTIE,8,51,T P Yung,TT,1114,126,,HEL,Previous,08/11/2023 Happy Valley Jockey Challenge 1 Points :14 (Win 0 2nd 1 3rd 2),8,2023-11-08,Happy Valley Jockey Challenge,(Win 0 2nd 1 3rd 2,0,1,2
147,6/14,"Turf / ""C+3""",1400,3,G,YELLOWFIN,4,70,K W Lui,XB,1223,125,,HEL,Previous,05/11/2023 Sha Tin Jockey Challenge 1 Points :12 (Win 1 2nd 0 3rd 0),1,2023-11-05,Sha Tin Jockey Jockey Challenge,(Win 1 2nd 0 3rd 0,1,0,0
146,4/12,"Turf / ""C+3""",1200,3,G,GOLDEN EMPIRE,9,72,K W Lui,B1,1099,129,,HEL,Previous,05/11/2023 Sha Tin Jockey Challenge 1 Points :12 (Win 1 2nd 0 3rd 0),2,2023-11-05,Sha Tin Jockey Jockey Challenge,(Win 1 2nd 0 3rd 0,1,0,0
145,9/14,"Turf / ""C+3""",1400,4,G,ALWAYS FLUKE,8,56,K W Lui,CP/H,1086,131,,HEL,Previous,05/11/2023 Sha Tin Jockey Challenge 1 Points :12 (Win 1 2nd 0 3rd 0),3,2023-11-05,Sha Tin Jockey Jockey Challenge,(Win 1 2nd 0 3rd 0,1,0,0
144,4/9,"Turf / ""C+3""",1800,G3,G,STRAIGHT ARRON,7,107,C Fownes,,1119,125,,HEL,Previous,05/11/2023 Sha Tin Jockey Challenge 1 Points :12 (Win 1 2nd 0 3rd 0),4,2023-11-05,Sha Tin Jockey Jockey Challenge,(Win 1 2nd 0 3rd 0,1,0,0
142,5/11,"Turf / ""C+3""",1600,2,G,CHING,1,81,C W Chang,,1254,128,,HEL,Previous,05/11/2023 Sha Tin Jockey Challenge 1 Points :12 (Win 1 2nd 0 3rd 0),5,2023-11-05,Sha Tin Jockey Jockey Challenge,(Win 1 2nd 0 3rd 0,1,0,0
141,1/13,"Turf / ""C+3""",1600,4,G,WIDE BLUE YONDER,9,55,D A Hayes,B/TT,1133,130,,HEL,Previous,05/11/2023 Sha Tin Jockey Challenge 1 Points :12 (Win 1 2nd 0 3rd 0),6,2023-11-05,Sha Tin Jockey Jockey Challenge,(Win 1 2nd 0 3rd 0,1,0,0
140,7/14,"Turf / ""C+3""",1000,4,G,STERLING WONGCHOY,4,52,D J Whyte,XB1,1056,123,,HEL,Previous,05/11/2023 Sha Tin Jockey Challenge 1 Points :12 (Win 1 2nd 0 3rd 0),7,2023-11-05,Sha Tin Jockey Jockey Challenge,(Win 1 2nd 0 3rd 0,1,0,0
139,4/12,"Turf / ""C+3""",1200,4,G,AWESOME TREASURE,4,54,D A Hayes,TT,1160,133,,HEL,Previous,05/11/2023 Sha Tin Jockey Challenge 1 Points :12 (Win 1 2nd 0 3rd 0),8,2023-11-05,Sha Tin Jockey Jockey Challenge,(Win 1 2nd 0 3rd 0,1,0,0
138,4/14,"Turf / ""C+3""",1400,5,G,APEX TOP,9,32,D J Whyte,B,1233,127,,HEL,Previous,05/11/2023 Sha Tin Jockey Challenge 1 Points :12 (Win 1 2nd 0 3rd 0),9,2023-11-05,Sha Tin Jockey Jockey Challenge,(Win 1 2nd 0 3rd 0,1,0,0
137,4/11,"Turf / ""C+3""",1200,3,G,RED ELEGANCE,10,62,J Richards,XB/TT,1101,121,,HEL,Previous,01/11/2023 Happy Valley Jockey Challenge 1 Points :16 (Win 1 2nd 0 3rd 1),1,2023-11-01,Happy Valley Jockey Challenge,(Win 1 2nd 0 3rd 1,1,0,1
136,1/12,"Turf / ""C+3""",1650,3,G,CHILL CHIBI,9,62,C S Shum,TT,1156,119,,HEL,Previous,01/11/2023 Happy Valley Jockey Challenge 1 Points :16 (Win 1 2nd 0 3rd 1),2,2023-11-01,Happy Valley Jockey Challenge,(Win 1 2nd 0 3rd 1,1,0,1
135,9/12,"Turf / ""C+3""",1200,4,G,DIAMOND DIAMOND,11,45,T P Yung,B-,1184,120,,HEL,Previous,01/11/2023 Happy Valley Jockey Challenge 1 Points :16 (Win 1 2nd 0 3rd 1),3,2023-11-01,Happy Valley Jockey Challenge,(Win 1 2nd 0 3rd 1,1,0,1
134,11/12,"Turf / ""C+3""",1200,4,G,HAPPY SOUL,8,52,C S Shum,CP/TT,1074,127,,HEL,Previous,01/11/2023 Happy Valley Jockey Challenge 1 Points :16 (Win 1 2nd 0 3rd 1),4,2023-11-01,Happy Valley Jockey Challenge,(Win 1 2nd 0 3rd 1,1,0,1
133,4/12,"Turf / ""C+3""",1650,4,G,FEARLESS FIRE,8,49,D A Hayes,B/XB,1159,125,,HEL,Previous,01/11/2023 Happy Valley Jockey Challenge 1 Points :16 (Win 1 2nd 0 3rd 1),5,2023-11-01,Happy Valley Jockey Challenge,(Win 1 2nd 0 3rd 1,1,0,1
132,7/12,"Turf / ""C+3""",1200,4,G,WIND SPEEDER,1,43,Y S Tsui,,1044,118,,HEL,Previous,01/11/2023 Happy Valley Jockey Challenge 1 Points :16 (Win 1 2nd 0 3rd 1),6,2023-11-01,Happy Valley Jockey Challenge,(Win 1 2nd 0 3rd 1,1,0,1
131,3/7,"Turf / ""C+3""",1000,3,G,EXPLOSIVE WITNESS,6,75,C Fownes,SR/XB,1197,134,,HEL,Previous,01/11/2023 Happy Valley Jockey Challenge 1 Points :16 (Win 1 2nd 0 3rd 1),7,2023-11-01,Happy Valley Jockey Challenge,(Win 1 2nd 0 3rd 1,1,0,1
130,6/12,"Turf / ""C+3""",1800,5,G,HAPPY HERO,3,31,M Newnham,B,1065,126,,HEL,Previous,01/11/2023 Happy Valley Jockey Challenge 1 Points :16 (Win 1 2nd 0 3rd 1),8,2023-11-01,Happy Valley Jockey Challenge,(Win 1 2nd 0 3rd 1,1,0,1
