Placing,Horse No,Horse Name,Jockey,Gear,Comment,Date,RaceNumber
4,3,O'REILLY MAGIC  (CJ134),D Whyte,B/TT,"Soon moved across for inside run travelling in rear of midfield to straight, fought on steadily without threatening.",2012-06-06,1
5,5,TELECOM CHARGER  (M187),W M Lai,B,"Began moderately, settled in last few, saved ground turning in, did not find much room early in straight, steadied for a stride 100 M out, never recovered.",2012-06-06,1
6,1,HONG KONG FAT  (M099),W C Marwing,H/TT,"Began awkwardly, in midfield early, took closer order around stables bend improving to 3-wide position without cover in 2L 3rd far side, became 4th to obtain cover halfway out, kept on until fading closing stages.",2012-06-06,1
7,6,MASTER DREAMER  (CE293),B Prebble,B,"Settled in forward of midfield, saved ground turning in, did not find much room early in straight, made no impression closing stages.",2012-06-06,1
8,8,CHANTILLY  (CL153),T Clark,B-,"Jumped awkwardly, settled at the back, ran past well-beaten horses closing stages.",2012-06-06,1
9,4,KOENIGSBERG  (CL268),A Suborics,B,"Began fairly from a wide gate, settled in prominent 2nd outside leader, kept on before fading inside final 200 M.",2012-06-06,1
10,2,GREAT SHOW  (CK001),M Zahra,B,"Began moderately, soon dropped to last few, ran home one-paced.",2012-06-06,1
11,9,MR SPEEDY  (M183),C W Wong,--,"Began fairly from a wide-ish draw, soon took up running setting a steady pace to straight, gradually weakened.",2012-06-06,1
12,11,SONOFTHEWEST  (CL063),M Chadwick,B/TT-,"Began fairly, never far off on rails, joined leaders on rails briefly over 100 M out, soon weakened.",2012-06-06,1
1,2,BILLION  (CH316),O Doleuze,TT,Settled in 2nd position I off no cover. Assumed the lead after the 600m and made every post a winner thereafter. Drew a margin in the run to the post.,2012-06-06,2
2,12,HEI HEI POSH  (M390),M L Yeung,TT,"Settled third from the rear, 1 off with cover. Peeled out and commenced to improve 3 deep with cover after the 700m. Came widest in the straight and closed off strongly.",2012-06-06,2
3,4,FOLLOW THE WIND  (M331),T Angland,--,"Settled in last position. Began a forward move passing the 800m, 3 deep with cover. Worked into a midfield position rounding the home turn and finished off soundly.",2012-06-06,2
4,8,JOYFUL WINNER II  (M094),K C Leung,XB1/B2/H2/TT,"Ridden along at barrier rise but never really mustered, settling around midfield 3 deep, no cover. Kept on gamely to stay in the frame.",2012-06-06,2
5,11,SCENT OF OSMANTHUS  (CL341),W C Marwing,B-,Crowded at the start but recovered to park 1 out 1 back. Had every chance but was dour in the final stretch.,2012-06-06,2
6,9,SMART FORTUNE  (M279),A Suborics,V,"Enjoyed all the favors stalking the leader along the paint. Had no excuses, maintained the same speed in the run to the line.",2012-06-06,2
7,10,GOOD GAINS  (CJ293),T H So,--,Sent forward and led on the rails. Was headed after the 600m and was a spent force thereafter.,2012-06-06,2
8,7,HOME WITH GLORY  (CL171),H W Lai,CP,Taken back from the outside alley and travelled behind midfield the fence. Whacked away at the same pace in the home straight.,2012-06-06,2
9,6,TOY STORY  (CJ217),M Zahra,SR/TT,"Camped midfield, 2 wide with cover. Failed to make any impression over the final 400m.",2012-06-06,2
10,1,GO LUCKY GO  (CJ320),W M Lai,--,"Positioned worse than midfield, 1 off with cover. Was never a factor.",2012-06-06,2
11,5,SADDLERS LODGE  (CL406),D Whyte,B,"Rated midfield on the fence. Had a tendency to lay in after the 700m, but was never in the hunt, struggled in the run to the wire.",2012-06-06,2
12,3,NOBODY BUT YOU  (M202),B Prebble,B,"Settled back in the event from a wide gate, travelled with the backmakers. Was off the bridle at the 600m and struggled in the straight.",2012-06-06,2
1,4,HIGH RETURN  (CK164),O Doleuze,B/TT,"Settled handy, responded well when asked for run after straightening, just won by a nose.",2012-06-06,3
2,12,OCEAN WIDE  (CJ132),M Du Plessis,H,"Began sharply, crossed from the wide barrier to take the lead, battled on strongly after straightening, just beaten by a nose.",2012-06-06,3
3,2,ALWAYS WELL  (M112),C K Tong,--,"Hard ridden to park outside the leader, battled on gamely in the straight, just beaten by a neck.",2012-06-06,3
4,11,DIAMOND ANGEL  (M212),B Prebble,TT,"Half missed to cross from the wide barrier, settled 6Ls behind the leader on fence, dashed on strongly after finding a clear run in the last furlong.",2012-06-06,3
5,7,STAR OF FAME  (CH043),A Suborics,B/TT,"Midfield, settled 6Ls behind the leader, ran on well after straightening, closed to the line well.",2012-06-06,3
6,9,SUNSHINE KID  (M080),D Whyte,V-/B2/TT,"Jumped sharply, travelled well box seated but was held up in the entire Home Straight, not tested.",2012-06-06,3
7,5,SOLAR SPIRIT  (N216),T H So,TT,"Jumped fairly, ridden early but couldn't slot into inside, travelled three wide without cover, lay out rounding the Home Turn, finished off the race at one pace.",2012-06-06,3
8,3,HAPPY DRUMMING  (M354),M Zahra,B,"Slow to begin, failed to muster speed in the early stages, soon dropped back to last, peeled to widest, made some ground.",2012-06-06,3
9,8,DIVINITY POWER  (M091),Z Purton,V/TT,"Soon dropped back to rear, raced greenly throughout, made no progress after straightening.",2012-06-06,3
10,1,HAPPY FRIENDS  (N160),T Angland,--,"Ridden early to get midfield position on fence, under pressure 600M out, unable to make any ground in the straight.",2012-06-06,3
11,10,WIND CHARGER  (N059),H W Lai,TT,"Midfield, travelled three wide with cover, soon weakened.",2012-06-06,3
12,6,PETIT PRINCE  (N049),K C Leung,B1,"Settled at the rear, travelled three wide throughout, never a factor.",2012-06-06,3
1,10,PEGASUS SUPREME  (CL286),M Zahra,--,"Good break to lead early on rail, shaken up 400m, kicked clear into stretch, all out closing stages, just held on.",2012-06-06,4
2,9,BLOSSOM DAILY  (M174),B Prebble,H/P,"Smart start, handy 1 off with cover, driven final turn, 2nd at 200m, determined closer, just failed.",2012-06-06,4
3,7,RAY'S FAVOURITE  (CL045),D Whyte,B,"Bumped start, early pace, dropped 1 off midfield, over-raced 1000m, crowded 300m, quickened 200m, closing when hung in late.",2012-06-06,4
4,6,BRILLIANT CHARIOT  (CL242),W M Lai,B/TT,"Bumped & crowded early, sat rail midfield, driven 350m, kept on soundly to wire.",2012-06-06,4
5,12,SUPREME TYCOON  (CL106),C W Wong,B/H/TT,"Fair break, raced 1 off behind midfield, off heels 1100m, switched 3 wide 700m, 6L down 400m, stayed on without threat.",2012-06-06,4
6,5,YUAN'S FORTUNE  (CL021),W C Marwing,--,"Slow break, raced rail last pair, niggled 700m, outpaced 8L back 450m, closed out well in stretch.",2012-06-06,4
7,3,GOOD HONG KONG  (M314),Z Purton,TT,"Squeezed out at break, sat rail 4th, driven on turn to 2nd 300m, one-paced thereafter.",2012-06-06,4
8,1,EASY GOLD  (CL431),O Doleuze,SR,"Shifted right at break, raced 1 off towards rear, bustled 600m, widest into stretch, stayed on same pace.",2012-06-06,4
9,8,JUGGERNAUT  (CJ019),M Du Plessis,B/XB,"Rolled to 2nd 1 off no cover, niggled 600m, outpaced turning in, struggled in run home.",2012-06-06,4
10,4,HOW WONDERFUL  (CK397),A Suborics,V,"Sluggish start, raced at tail, driven final turn, found little, modest progress past beaten horses.",2012-06-06,4
11,2,CHARMGOLD  (CK002),T H So,B,"Fast break, sat 3 wide with cover midfield, bustled 600m, wide into stretch, faded out.",2012-06-06,4
12,11,NATURAL FLAME  (CK016),H W Lai,B,"Bumped start, trapped 3 wide no cover 3rd, ridden 600m, soon weakened, eased when beaten.",2012-06-06,4
1,4,AMEDEO  (CK292),A Suborics,B/TT,"Speed to lead at break, 3L clear 600m, extended advantage into stretch, shaken up 300m, all out final 100m, held on.",2012-06-06,5
2,7,EVER BEAUTY  (CJ161),M Du Plessis,XB,"Good break, raced 3rd 1 off no cover, niggled 600m, 5L down final turn, 2nd final 50m, closing at wire.",2012-06-06,5
3,10,LUCKY RED  (CJ059),W M Lai,--,"Rousted from gate, settled 2nd on fence, ridden in pursuit 300m, closed without threatening, lost place 50m out.",2012-06-06,5
4,9,SMART KIDS  (CL253),C W Wong,TT,"Awkward break, bustled rail near rear, 10L back 400m, rattled home.",2012-06-06,5
5,8,GOLDEN BAUHINIA  (CK123),Z Purton,B,"Quick start, taken back, trapped wide 4th, unable to quicken in run home, kept on at same pace.",2012-06-06,5
6,12,MR AWARD  (M065),T H So,TT,"Fast break, shifted out & outpaced, railed behind midfield, progress on turn, stayed on soundly.",2012-06-06,5
7,11,BENEFACTOR  (CL332),T Clark,B/H,"Smart start, raced 5th on fence, hard-ridden into stretch, kept on one pace.",2012-06-06,5
8,6,GREEN ZONE  (M302),B Prebble,B,"Dropped near rear from wide gate, sat 1 off near rear, wide in stretch, kept on moderately.",2012-06-06,5
9,1,POCKET ROCKETS  (M004),D Whyte,--,"Tardy start, taken behind runners, last pair 1 off, over-raced 650m, driven 400m, never a factor.",2012-06-06,5
10,5,MERRY ANNIVERSARY  (N085),W C Marwing,B/TT,"Missed start, sat rail at tail, ridden 450m, wide into stretch, struggled in run to wire.",2012-06-06,5
11,3,MAGNUMOUS  (N251),M Chadwick,TT,"Outpaced at break, progress to mid rank 2 deep with cover, 6th & driven final turn, faded in run home.",2012-06-06,5
12,2,EMPEROR BLITZ  (N180),K C Leung,--,"Slow start, ridden forward to midfield 3 deep with cover, outpaced 600m, wide into straight, soon beaten.",2012-06-06,5
1,4,SIMPLE  (N021),D Whyte,--,"Eased to sit behind midfield, 5.5Ls off the leaders 2-3 wide, suited by the fast tempo, progressed steadily 300M to score.",2012-06-06,6
2,7,SUNNY FAY  (M119),M Zahra,H/XB/TT,"Very slow away, 7Ls off the leaders on the rails, favoured by the fast pace, held up 300M, made good ground when clear.",2012-06-06,6
3,5,KICK SERVE  (CL385),O Doleuze,B,"Eased at start to cross at rear, 7Ls off the leaders 2 wide, benefited by the fast pace, progressed steadily 250M for 3rd.",2012-06-06,6
4,10,LUCKY RECORD  (CL429),A Suborics,XB/TT,"Eased to sit in midfield, 3.5Ls off the leaders 2 wide, suited by the fast tempo, lack room 300M, made ground when clear.",2012-06-06,6
5,1,SILVER OSMANTHUS  (N293),B Prebble,--,"Hard ridden forward, 2.5Ls off the fast pace 2 wide, held ground in straight.",2012-06-06,6
6,6,VINTAGE HUSSLER  (CL266),W M Lai,B,"Hard ridden to take rail and shared the lead, clocked fast sectionals under pressure, hung on strongly until 100M flattened.",2012-06-06,6
7,9,JUN JU  (N291),C W Wong,--,"Hard ridden to keep up in midfield, 4.5Ls off the leaders along the fence, benefited by the fast tempo, just held ground in straight.",2012-06-06,6
8,8,FRESH AIR  (CL206),W C Marwing,--,"Hard ridden early but not muster, 5.5Ls off the leaders on the fence, favoured by the fast pace, lack room 300M, no progress when clear.",2012-06-06,6
9,3,MASTER RIO  (CK188),Z Purton,--,"Hard ridden to obtain box seat, not suited by the fast tempo, out of fuel 200M.",2012-06-06,6
10,12,LOADS OF JOY  (CL088),C K Tong,TT,"Hard ridden forward, 1.5Ls off the leaders, trapped 3 wide throughout, harmed by the fast pace, soon emptied 300M.",2012-06-06,6
11,11,LUCKY TURBO  (M231),H W Lai,TT,"Hard ridden forward to cross, shared lead 2 wide at fast sectionals, weakened 250M.",2012-06-06,6
1,9,HAPPY GUYS  (CL275),M Du Plessis,B,"Fast away, up wide to settle one off, led entering straight, held on well.",2012-06-06,7
2,1,PURE CHAMPION  (M178),A Suborics,TT,"Broke well, fifth one off, urged turn, mid-track bid, finished well, just failed.",2012-06-06,7
3,5,MILITARY ATTACK  (N175),D Whyte,H/SR,"Slightly awkward start, mid-rear one off, wide bid, finished well.",2012-06-06,7
4,7,LITTLE DREAMS  (CL095),M Chadwick,--,"Broke well, not rushed early, third last rail, bid between horses four off, finished strongly.",2012-06-06,7
5,3,FAMILISTS  (M102),B Prebble,H,"Broke well, fourth rail, bid one off, kept on, just outpaced late.",2012-06-06,7
6,10,OSVALDO  (CK075),M L Yeung,B,"Fair break, settled rear rail, looking for run second widest straight, finished strongly.",2012-06-06,7
7,6,PACKING WHIZ  (N120),T Clark,H/XB,"Fair break, steadied to mid-rear two off, wide bid, some progress until run flattened out last 200m.",2012-06-06,7
8,8,SAPELLI  (CK191),W M Lai,B,"Broke well, steadied to settle midfield rail, inside bid, kept on one pace.",2012-06-06,7
9,12,FUN RIDER  (CK231),K C Leung,B,"Fair break, caught three wide midfield, mid-track bid, one pace.",2012-06-06,7
10,4,MILITARY MOVE  (M077),O Doleuze,XB,"Broke well, up wide to third two off, bid three off, weakened.",2012-06-06,7
11,11,ORACLE  (N115),T H So,--,"Broke well, led, steadied pace tried to accelerate but headed entering straight, weakened.",2012-06-06,7
12,2,NOBLE CONQUEROR  (CG169),Z Purton,B,"Fair break, taken back to second last one off, last into straight, weakened, irregular heart rhythm post-race.",2012-06-06,7
1,1,ELEGANCE KLAMMER  (M228),B Prebble,SR/TT,"Given a waiting ride, near last going into straight, steered into clear 250M, closed off strongly, edged past 2nd last stride.",2012-06-06,8
2,5,HAPPY TUMBLER  (CL048),D Whyte,XB,"Held up behind midfield, travelled well through the race, moved into contention 250M, led 100M out but just couldn't fend off the winner's late thrust.",2012-06-06,8
3,11,AMBITIOUS TREASURE  (CJ173),H W Lai,XB-/B/TT,"Settled midfield, 4Ls back in 7th, ran on in fine style to press leader all the way to the line.",2012-06-06,8
4,4,DELTA HEDGE  (M373),O Doleuze,--,"Always prominent, took over early straight, produced with every chance, not pace of first 3 final 100M.",2012-06-06,8
5,2,EURO SWIFTLY  (CK091),T Angland,H/CP,"Never far off from leaders, driven nearing 400M, responded well and loomed a threat mid-straight but turned one pace final stages.",2012-06-06,8
6,7,MY HOME TOWN  (CH331),M L Yeung,--,"Tracked leaders in a steadily run race, held up for clear running rounding the home turn, kept on evenly inside 300M, disappointed or running near 100M.",2012-06-06,8
7,10,HEAR THE ROAR  (M152),T Clark,--,"Held up near last, saved ground on the inside, held up early straight, stayed on final 250M but not pace to seriously challenge.",2012-06-06,8
8,12,FLUKE  (CJ061),C K Tong,--,"Settled ahead of midfield, 3Ls back in 6th along the fence, switched out to challenge turning in, ran on same pace and no threat to leaders.",2012-06-06,8
9,9,JAMESINA  (CH290),W C Marwing,B/TT,"Reserved in last, 8Ls off the steady pace, shaken up 500M, swung wide into straight, failed to quicken.",2012-06-06,8
10,3,GOLD BALL  (N185),M Chadwick,TT1,"Led from 1200M, set moderate pace, pressed by rival 600M out, swamped nearing 200M, weakened rapidly.",2012-06-06,8
11,8,SUNRISE  (CK026),Z Purton,B,"Caught 3-wide no cover in midfield, strode forward mid-race to join leader, had little left passing 400M, weakened rapidly final 200M.",2012-06-06,8
